,USPS,ST,NAME,ZCTA5,LAT,LON
05358060,Nordrhein-Westfalen,NW,Vettweiß,52391,50.739488,6.597533
05362004,Nordrhein-Westfalen,NW,Bedburg,50181,50.994862,6.575238
05362008,Nordrhein-Westfalen,NW,Bergheim,50126,50.955113,6.640252
05362012,Nordrhein-Westfalen,NW,Brühl,50321,50.82949,6.902458
05362016,Nordrhein-Westfalen,NW,Elsdorf,50189,50.936059,6.567973
05362020,Nordrhein-Westfalen,NW,Erftstadt,50374,50.812197,6.811853
05362024,Nordrhein-Westfalen,NW,Frechen,50226,50.909715,6.811192
05362028,Nordrhein-Westfalen,NW,Hürth,50354,50.869481,6.865451
05362032,Nordrhein-Westfalen,NW,Kerpen,50171,50.869982,6.694948
05362036,Nordrhein-Westfalen,NW,Pulheim,50259,50.998416,6.800707
05362040,Nordrhein-Westfalen,NW,Wesseling,50389,50.824083,6.979971
05366004,Nordrhein-Westfalen,NW,Bad Münstereifel,53902,50.556858,6.765111
05366008,Nordrhein-Westfalen,NW,Blankenheim,53945,50.439106,6.645162
05366012,Nordrhein-Westfalen,NW,Dahlem,53949,50.386329,6.546603
05366016,Nordrhein-Westfalen,NW,Euskirchen,53879,50.660933,6.786098
05366020,Nordrhein-Westfalen,NW,Hellenthal,53940,50.490262,6.4342
05366024,Nordrhein-Westfalen,NW,Kall,53925,50.542174,6.558667
05366028,Nordrhein-Westfalen,NW,Mechernich,53894,50.588604,6.653673
05366032,Nordrhein-Westfalen,NW,Nettersheim,53947,50.491983,6.627903
05366036,Nordrhein-Westfalen,NW,Schleiden,53937,50.530044,6.47648
05366040,Nordrhein-Westfalen,NW,Weilerswist,53919,50.755939,6.839629
05366044,Nordrhein-Westfalen,NW,Zülpich,53909,50.691294,6.648155
05370004,Nordrhein-Westfalen,NW,Erkelenz,41812,51.078671,6.314104
05370008,Nordrhein-Westfalen,NW,Gangelt,52538,50.992732,5.997397
05370012,Nordrhein-Westfalen,NW,Geilenkirchen,52511,50.964538,6.119722
05370016,Nordrhein-Westfalen,NW,Heinsberg,52525,51.061906,6.094538
05370020,Nordrhein-Westfalen,NW,Hückelhoven,41836,51.05634,6.226269
05370024,Nordrhein-Westfalen,NW,Selfkant,52538,51.014228,5.902304
05370028,Nordrhein-Westfalen,NW,Übach-Palenberg,52531,50.919252,6.118933
05370032,Nordrhein-Westfalen,NW,Waldfeucht,52525,51.066007,5.988264
05370036,Nordrhein-Westfalen,NW,Wassenberg,41849,51.099533,6.155749
05370040,Nordrhein-Westfalen,NW,Wegberg,41844,51.140129,6.276829
05374004,Nordrhein-Westfalen,NW,Bergneustadt,51702,51.021118,7.648337
05374008,Nordrhein-Westfalen,NW,Engelskirchen,51766,50.988292,7.408515
05374012,Nordrhein-Westfalen,NW,Gummersbach,51643,51.028326,7.568149
05374016,Nordrhein-Westfalen,NW,Hückeswagen,42499,51.14861,7.334939
05374020,Nordrhein-Westfalen,NW,Lindlar,51789,51.019717,7.376293
05374024,Nordrhein-Westfalen,NW,Marienheide,51709,51.08374,7.531284
05374028,Nordrhein-Westfalen,NW,Morsbach,51597,50.864325,7.727424
05374032,Nordrhein-Westfalen,NW,Nümbrecht,51588,50.902351,7.540904
05374036,Nordrhein-Westfalen,NW,Radevormwald auf der Höhe,42477,51.203463,7.355144
05374040,Nordrhein-Westfalen,NW,Reichshof,51580,50.988215,7.693856
05374044,Nordrhein-Westfalen,NW,Waldbröl,51545,50.876593,7.617394
05374048,Nordrhein-Westfalen,NW,Wiehl,51674,50.949871,7.547029
05374052,Nordrhein-Westfalen,NW,Wipperfürth,51688,51.117041,7.398693
05378004,Nordrhein-Westfalen,NW,Bergisch Gladbach,51465,50.992244,7.130608
05378008,Nordrhein-Westfalen,NW,Burscheid,51399,51.085749,7.113704
05378012,Nordrhein-Westfalen,NW,Kürten,51515,51.051583,7.264225
05378016,Nordrhein-Westfalen,NW,Leichlingen (Rheinland),42799,51.106014,7.014244
05378020,Nordrhein-Westfalen,NW,Odenthal,51519,51.032576,7.116919
05378024,Nordrhein-Westfalen,NW,Overath,51491,50.933092,7.282487
05378028,Nordrhein-Westfalen,NW,Rösrath,51503,50.895438,7.181947
05378032,Nordrhein-Westfalen,NW,Wermelskirchen,42929,51.140138,7.216722
05382004,Nordrhein-Westfalen,NW,Alfter,53347,50.736995,7.013472
05382008,Nordrhein-Westfalen,NW,Bad Honnef,53604,50.643591,7.229126
05382012,Nordrhein-Westfalen,NW,Bornheim,53332,50.762547,6.990342
05382016,Nordrhein-Westfalen,NW,Eitorf,53783,50.769915,7.449515
05382020,Nordrhein-Westfalen,NW,Hennef (Sieg),53773,50.775911,7.282575
05382024,Nordrhein-Westfalen,NW,Königswinter,53639,50.676869,7.191597
05382028,Nordrhein-Westfalen,NW,Lohmar,53797,50.839775,7.209401
05382032,Nordrhein-Westfalen,NW,Meckenheim,53340,50.622043,7.022259
05382036,Nordrhein-Westfalen,NW,Much,53804,50.905488,7.407202
05382040,Nordrhein-Westfalen,NW,Neunkirchen-Seelscheid,53819,50.841143,7.334361
05382044,Nordrhein-Westfalen,NW,Niederkassel,53859,50.811921,7.037503
05382048,Nordrhein-Westfalen,NW,Rheinbach,53359,50.626425,6.947218
05382052,Nordrhein-Westfalen,NW,Ruppichteroth,53809,50.843966,7.483618
05382056,Nordrhein-Westfalen,NW,Sankt Augustin,53757,50.77333,7.185259
05382060,Nordrhein-Westfalen,NW,Siegburg,53721,50.796665,7.2049
05382064,Nordrhein-Westfalen,NW,Swisttal,53913,50.666197,6.893733
05382068,Nordrhein-Westfalen,NW,Troisdorf,53840,50.812544,7.162309
05382072,Nordrhein-Westfalen,NW,Wachtberg,53343,50.625511,7.135098
05382076,Nordrhein-Westfalen,NW,Windeck,51570,50.800858,7.607304
05512000,Nordrhein-Westfalen,NW,Bottrop,46236,51.523694,6.929939
05513000,Nordrhein-Westfalen,NW,Gelsenkirchen,45879,51.510892,7.096064
05515000,Nordrhein-Westfalen,NW,Münster,48127,51.961908,7.626804
05554004,Nordrhein-Westfalen,NW,Ahaus,48683,52.076104,7.005037
05554008,Nordrhein-Westfalen,NW,Bocholt,46395,51.837931,6.61564
05554012,Nordrhein-Westfalen,NW,Borken,46325,51.843222,6.858415
05554016,Nordrhein-Westfalen,NW,Gescher,48712,51.955894,7.005391
05554020,Nordrhein-Westfalen,NW,Gronau (Westf.),48599,52.212285,7.019103
05554024,Nordrhein-Westfalen,NW,Heek,48619,52.116177,7.111581
05554028,Nordrhein-Westfalen,NW,Heiden,46359,51.82596,6.931789
05554032,Nordrhein-Westfalen,NW,Isselburg,46419,51.833517,6.463264
05554036,Nordrhein-Westfalen,NW,Legden,48739,52.030639,7.105517
05554040,Nordrhein-Westfalen,NW,Raesfeld,46348,51.769328,6.84057
05554044,Nordrhein-Westfalen,NW,Reken,48734,51.83183,7.047388
05554048,Nordrhein-Westfalen,NW,Rhede,46414,51.840781,6.696075
05554052,Nordrhein-Westfalen,NW,Schöppingen,48624,52.093571,7.235057
05554056,Nordrhein-Westfalen,NW,Stadtlohn,48703,51.992602,6.918003
05554060,Nordrhein-Westfalen,NW,Südlohn,46354,51.944322,6.865981
05554064,Nordrhein-Westfalen,NW,Velen,46342,51.894372,6.986506
05554068,Nordrhein-Westfalen,NW,Vreden,48691,52.036087,6.824021
05558004,Nordrhein-Westfalen,NW,Ascheberg,59387,51.79173,7.624004
05558008,Nordrhein-Westfalen,NW,Billerbeck,48727,51.977524,7.290998
05558012,Nordrhein-Westfalen,NW,Coesfeld,48653,51.944948,7.166744
05558016,Nordrhein-Westfalen,NW,Dülmen,48249,51.828537,7.279146
05558020,Nordrhein-Westfalen,NW,Havixbeck,48329,51.975907,7.414407
05558024,Nordrhein-Westfalen,NW,Lüdinghausen,59348,51.770372,7.443711
05558028,Nordrhein-Westfalen,NW,Nordkirchen,59394,51.738183,7.525307
05558032,Nordrhein-Westfalen,NW,Nottuln,48301,51.928018,7.352893
05558036,Nordrhein-Westfalen,NW,Olfen,59399,51.708879,7.38
05558040,Nordrhein-Westfalen,NW,Rosendahl,48720,52.016807,7.209896
05558044,Nordrhein-Westfalen,NW,Senden,48308,51.857701,7.485434
05562004,Nordrhein-Westfalen,NW,Castrop-Rauxel,44575,51.553877,7.310925
05562008,Nordrhein-Westfalen,NW,Datteln,45711,51.653082,7.342615
05562012,Nordrhein-Westfalen,NW,Dorsten,46284,51.660837,6.964689
05562014,Nordrhein-Westfalen,NW,Gladbeck,45964,51.573424,6.992723
05562016,Nordrhein-Westfalen,NW,Haltern am See,45721,51.743737,7.187214
05562020,Nordrhein-Westfalen,NW,Herten,45699,51.59465,7.140236
05562024,Nordrhein-Westfalen,NW,Marl,45768,51.658211,7.101811
05562028,Nordrhein-Westfalen,NW,Oer-Erkenschwick,45739,51.639877,7.260829
05562032,Nordrhein-Westfalen,NW,Recklinghausen,45657,51.614576,7.197544
05562036,Nordrhein-Westfalen,NW,Waltrop,45731,51.622128,7.400687
05566004,Nordrhein-Westfalen,NW,Altenberge,48341,52.045876,7.465557
05566008,Nordrhein-Westfalen,NW,Emsdetten,48282,52.172195,7.527511
05566012,Nordrhein-Westfalen,NW,Greven,48268,52.092652,7.613202
05566016,Nordrhein-Westfalen,NW,Hörstel,48477,52.300221,7.587248
05566020,Nordrhein-Westfalen,NW,Hopsten,48496,52.383026,7.602873
05566024,Nordrhein-Westfalen,NW,Horstmar der Burgmannshöfe,48612,52.080812,7.305156
05566028,Nordrhein-Westfalen,NW,Ibbenbüren,49477,52.275364,7.714734
05566032,Nordrhein-Westfalen,NW,Ladbergen,49549,52.136598,7.737293
05566036,Nordrhein-Westfalen,NW,Laer,48366,52.054322,7.357204
05566040,Nordrhein-Westfalen,NW,Lengerich,49525,52.189765,7.85266
05566044,Nordrhein-Westfalen,NW,Lienen,49536,52.146807,7.97575
05566048,Nordrhein-Westfalen,NW,Lotte,49504,52.274892,7.915207
05566052,Nordrhein-Westfalen,NW,Metelen,48629,52.144232,7.211686
05566056,Nordrhein-Westfalen,NW,Mettingen,49497,52.315593,7.779092
05566060,Nordrhein-Westfalen,NW,Neuenkirchen,48485,52.244641,7.37282
05566064,Nordrhein-Westfalen,NW,Nordwalde,48356,52.084294,7.480649
05566068,Nordrhein-Westfalen,NW,Ochtrup,48607,52.208516,7.18865
05566072,Nordrhein-Westfalen,NW,Recke,49509,52.370571,7.718617
05566076,Nordrhein-Westfalen,NW,Rheine,48431,52.279214,7.438651
05566080,Nordrhein-Westfalen,NW,"Saerbeck, NRW-Klimakommune",48369,52.173086,7.633669
05566084,Nordrhein-Westfalen,NW,Steinfurt,48565,52.125169,7.395195
05566088,Nordrhein-Westfalen,NW,Tecklenburg,49545,52.219392,7.814244
05566092,Nordrhein-Westfalen,NW,Westerkappeln,49492,52.314798,7.877587
05566096,Nordrhein-Westfalen,NW,Wettringen,48493,52.209339,7.319404
05570004,Nordrhein-Westfalen,NW,Ahlen,59227,51.762985,7.889882
05570008,Nordrhein-Westfalen,NW,Beckum,59269,51.75574,8.042672
05570012,Nordrhein-Westfalen,NW,Beelen,48361,51.930124,8.118191
05570016,Nordrhein-Westfalen,NW,Drensteinfurt,48317,51.797048,7.741663
05570020,Nordrhein-Westfalen,NW,Ennigerloh,59320,51.835127,8.024092
05570024,Nordrhein-Westfalen,NW,Everswinkel,48351,51.925521,7.848037
05570028,Nordrhein-Westfalen,NW,Oelde,59302,51.827467,8.146074
05570032,Nordrhein-Westfalen,NW,Ostbevern,48346,52.036085,7.839408
05570036,Nordrhein-Westfalen,NW,Sassenberg,48336,51.988098,8.041446
05570040,Nordrhein-Westfalen,NW,Sendenhorst,48324,51.84466,7.82746
05570044,Nordrhein-Westfalen,NW,Telgte,48291,51.982866,7.784022
05570048,Nordrhein-Westfalen,NW,Wadersloh,59329,51.73696,8.245997
05570052,Nordrhein-Westfalen,NW,Warendorf,48231,51.950713,7.988499
05711000,Nordrhein-Westfalen,NW,Bielefeld,33597,52.020578,8.53212
05754004,Nordrhein-Westfalen,NW,Borgholzhausen,33829,52.101931,8.300771
05754008,Nordrhein-Westfalen,NW,Gütersloh,33330,51.909587,8.381067
05754012,Nordrhein-Westfalen,NW,Halle (Westf.),33790,52.061011,8.362
05754016,Nordrhein-Westfalen,NW,Harsewinkel,33428,51.963062,8.227621
05754020,Nordrhein-Westfalen,NW,Herzebrock-Clarholz,33442,51.879791,8.240956
05754024,Nordrhein-Westfalen,NW,Langenberg,33449,51.775971,8.320352
05754028,Nordrhein-Westfalen,NW,Rheda-Wiedenbrück,33378,51.855343,8.293327
05754032,Nordrhein-Westfalen,NW,Rietberg,33397,51.808062,8.427337
05754036,Nordrhein-Westfalen,NW,Schloß Holte-Stukenbrock,33758,51.912069,8.656299
05754040,Nordrhein-Westfalen,NW,Steinhagen,33803,52.006186,8.414975
05754044,Nordrhein-Westfalen,NW,Verl,33415,51.882118,8.508286
05754048,Nordrhein-Westfalen,NW,Versmold,33775,52.040049,8.155495
05754052,Nordrhein-Westfalen,NW,Werther (Westf.),33824,52.072545,8.411163
05758004,Nordrhein-Westfalen,NW,Bünde,32257,52.197547,8.58371
05758008,Nordrhein-Westfalen,NW,Enger,32130,52.139237,8.559282
05758012,Nordrhein-Westfalen,NW,Herford,32052,52.115598,8.673516
05758016,Nordrhein-Westfalen,NW,Hiddenhausen,32120,52.166041,8.616108
05758020,Nordrhein-Westfalen,NW,Kirchlengern,32278,52.198451,8.642152
05758024,Nordrhein-Westfalen,NW,Löhne,32584,52.189912,8.688425
05758028,Nordrhein-Westfalen,NW,Rödinghausen,32289,52.253282,8.479015
05758032,Nordrhein-Westfalen,NW,Spenge,32139,52.139046,8.48257
05758036,Nordrhein-Westfalen,NW,Vlotho,32602,52.165489,8.860068
05762004,Nordrhein-Westfalen,NW,Bad Driburg,33014,51.736124,9.017025
05762008,Nordrhein-Westfalen,NW,Beverungen,37688,51.662804,9.372651
05762012,Nordrhein-Westfalen,NW,Borgentreich,34434,51.571529,9.240386
05762016,Nordrhein-Westfalen,NW,Brakel,33034,51.716841,9.184377
05762020,Nordrhein-Westfalen,NW,Höxter,37671,51.775666,9.381623
05762024,Nordrhein-Westfalen,NW,Marienmünster,37696,51.81928,9.229516
05762028,Nordrhein-Westfalen,NW,Nieheim,33039,51.804067,9.110021
05762032,Nordrhein-Westfalen,NW,Steinheim,32839,51.866755,9.096625
05762036,Nordrhein-Westfalen,NW,Warburg,34414,51.488934,9.145955
05762040,Nordrhein-Westfalen,NW,Willebadessen,34439,51.624696,9.028703
05766004,Nordrhein-Westfalen,NW,Augustdorf,32832,51.909123,8.74464
05766008,Nordrhein-Westfalen,NW,Bad Salzuflen,32105,52.084067,8.747019
05766012,Nordrhein-Westfalen,NW,Barntrup,32683,51.990496,9.116339
05766016,Nordrhein-Westfalen,NW,Blomberg,32825,51.943469,9.091039
05766020,Nordrhein-Westfalen,NW,Detmold,32756,51.935357,8.878641
05766024,Nordrhein-Westfalen,NW,Dörentrup,32694,52.033153,9.005779
05766028,Nordrhein-Westfalen,NW,Extertal,32699,52.068647,9.122575
05766032,Nordrhein-Westfalen,NW,Horn-Bad Meinberg,32805,51.87278,8.945418
05766036,Nordrhein-Westfalen,NW,Kalletal,32689,52.106847,8.948163
05766040,Nordrhein-Westfalen,NW,Lage,32791,51.991233,8.79254
05766044,Nordrhein-Westfalen,NW,Lemgo,32657,52.027912,8.900886
05766048,Nordrhein-Westfalen,NW,Leopoldshöhe,33818,52.011984,8.699336
05766052,Nordrhein-Westfalen,NW,Lügde der Osterräder,32676,51.957888,9.245996
05766056,Nordrhein-Westfalen,NW,Oerlinghausen,33813,51.952315,8.66135
05766060,Nordrhein-Westfalen,NW,Schieder-Schwalenberg,32816,51.913825,9.153219
05766064,Nordrhein-Westfalen,NW,Schlangen,33189,51.808914,8.842969
05770004,Nordrhein-Westfalen,NW,Bad Oeynhausen,32545,52.205258,8.805514
05770008,Nordrhein-Westfalen,NW,Espelkamp,32339,52.377427,8.632644
05770012,Nordrhein-Westfalen,NW,Hille,32479,52.337196,8.743508
05770016,Nordrhein-Westfalen,NW,Hüllhorst,32609,52.2723,8.672107
05770020,Nordrhein-Westfalen,NW,Lübbecke,32312,52.303439,8.617351
05770024,Nordrhein-Westfalen,NW,Minden,32423,52.288271,8.914559
05770028,Nordrhein-Westfalen,NW,Petershagen,32469,52.378264,8.969816
05770032,Nordrhein-Westfalen,NW,Porta Westfalica,32457,52.22962,8.914539
05770036,Nordrhein-Westfalen,NW,Preußisch Oldendorf,32361,52.306051,8.495612
05770040,Nordrhein-Westfalen,NW,Rahden,32369,52.432924,8.613029
05770044,Nordrhein-Westfalen,NW,Stemwede,32351,52.376102,8.453006
05774004,Nordrhein-Westfalen,NW,Altenbeken,33184,51.760981,8.944689
05774008,Nordrhein-Westfalen,NW,Bad Lippspringe,33175,51.782341,8.818502
05774012,Nordrhein-Westfalen,NW,Borchen,33178,51.668336,8.723332
05774016,Nordrhein-Westfalen,NW,Büren,33142,51.554935,8.559696
05774020,Nordrhein-Westfalen,NW,Delbrück,33129,51.76505,8.562506
05774024,Nordrhein-Westfalen,NW,Hövelhof,33161,51.820295,8.658605
05774028,Nordrhein-Westfalen,NW,Lichtenau,33165,51.616847,8.895788
05774032,Nordrhein-Westfalen,NW,Paderborn,33098,51.719601,8.757301
05774036,Nordrhein-Westfalen,NW,Salzkotten,33154,51.671701,8.604954
05774040,Nordrhein-Westfalen,NW,Bad Wünnenberg,33181,51.517257,8.697601
05911000,Nordrhein-Westfalen,NW,Bochum,44787,51.482699,7.217177
05913000,Nordrhein-Westfalen,NW,Dortmund,44135,51.514171,7.464165
05914000,Nordrhein-Westfalen,NW,Hagen der FernUniversität,58095,51.360171,7.467406
05915000,Nordrhein-Westfalen,NW,Hamm,59065,51.678312,7.816947
05916000,Nordrhein-Westfalen,NW,Herne,44621,51.540365,7.222793
05954004,Nordrhein-Westfalen,NW,Breckerfeld,58339,51.261435,7.46522
05954008,Nordrhein-Westfalen,NW,Ennepetal der Kluterthöhle,58256,51.297193,7.367678
05954012,Nordrhein-Westfalen,NW,Gevelsberg,58285,51.324271,7.337464
05954016,Nordrhein-Westfalen,NW,Hattingen,45525,51.399035,7.184107
05954020,Nordrhein-Westfalen,NW,Herdecke,58313,51.3994,7.430129
05954024,Nordrhein-Westfalen,NW,Schwelm,58332,51.284,7.29187
05954028,Nordrhein-Westfalen,NW,Sprockhövel,45549,51.361402,7.244016
05954032,Nordrhein-Westfalen,NW,Wetter (Ruhr),58300,51.383741,7.390737
05954036,Nordrhein-Westfalen,NW,Witten,58452,51.438718,7.337177
05958004,Nordrhein-Westfalen,NW,Arnsberg,59759,51.395795,8.064801
05958008,Nordrhein-Westfalen,NW,Bestwig,59909,51.36108,8.398158
05958012,Nordrhein-Westfalen,NW,Brilon,59929,51.395499,8.568121
05958016,Nordrhein-Westfalen,NW,Eslohe (Sauerland),59889,51.257259,8.174776
05958020,Nordrhein-Westfalen,NW,Hallenberg,59969,51.111987,8.621165
05958024,Nordrhein-Westfalen,NW,Marsberg,34431,51.459563,8.854984
05958028,Nordrhein-Westfalen,NW,Medebach,59964,51.198074,8.704871
05958032,Nordrhein-Westfalen,NW,Meschede,59872,51.346881,8.285176
05958036,Nordrhein-Westfalen,NW,Olsberg,59939,51.354567,8.489819
05958040,Nordrhein-Westfalen,NW,Schmallenberg,57392,51.153811,8.285496
05958044,Nordrhein-Westfalen,NW,Sundern (Sauerland),59846,51.330125,8.005553
05958048,Nordrhein-Westfalen,NW,Winterberg,59955,51.194349,8.533102
05962004,Nordrhein-Westfalen,NW,Altena,58762,51.298662,7.67459
05962008,Nordrhein-Westfalen,NW,Balve,58802,51.330545,7.864187
05962012,Nordrhein-Westfalen,NW,Halver,58553,51.186749,7.497997
05962016,Nordrhein-Westfalen,NW,Hemer,58675,51.385395,7.765233
05962020,Nordrhein-Westfalen,NW,Herscheid,58849,51.177282,7.745898
05962024,Nordrhein-Westfalen,NW,Iserlohn,58636,51.374541,7.699212
05962028,Nordrhein-Westfalen,NW,Kierspe,58566,51.136194,7.586453
05962032,Nordrhein-Westfalen,NW,Lüdenscheid,58507,51.21582,7.63358
05962036,Nordrhein-Westfalen,NW,Meinerzhagen,58540,51.107434,7.638497
05962040,Nordrhein-Westfalen,NW,Menden (Sauerland),58706,51.439281,7.795344
05962044,Nordrhein-Westfalen,NW,Nachrodt-Wiblingwerde,58769,51.335816,7.641751
05962048,Nordrhein-Westfalen,NW,Neuenrade,58809,51.281925,7.77967
05962052,Nordrhein-Westfalen,NW,Plettenberg,58840,51.212418,7.874142
05962056,Nordrhein-Westfalen,NW,Schalksmühle,58579,51.241352,7.529389
05962060,Nordrhein-Westfalen,NW,Werdohl,58791,51.259614,7.766853
05966004,Nordrhein-Westfalen,NW,Attendorn,57439,51.125217,7.905217
05966008,Nordrhein-Westfalen,NW,Drolshagen,57489,51.024727,7.775835
05966012,Nordrhein-Westfalen,NW,Finnentrop,57413,51.171888,7.973076
05966016,Nordrhein-Westfalen,NW,Kirchhundem,57399,51.086248,8.090176
05966020,Nordrhein-Westfalen,NW,Lennestadt,57368,51.103245,8.073677
05966024,Nordrhein-Westfalen,NW,Olpe,57462,51.02756,7.843584
05966028,Nordrhein-Westfalen,NW,Wenden,57482,50.969338,7.873424
05970004,Nordrhein-Westfalen,NW,Bad Berleburg,57319,51.049858,8.392854
05970008,Nordrhein-Westfalen,NW,Burbach,57299,50.745639,8.080321
05970012,Nordrhein-Westfalen,NW,Erndtebrück,57339,50.988732,8.256223
05970016,Nordrhein-Westfalen,NW,Freudenberg,57258,50.897439,7.876633
05970020,Nordrhein-Westfalen,NW,Hilchenbach,57271,50.995897,8.113101
05970024,Nordrhein-Westfalen,NW,Kreuztal,57223,50.961831,7.988096
05970028,Nordrhein-Westfalen,NW,Bad Laasphe,57334,50.927285,8.41223
05970032,Nordrhein-Westfalen,NW,Netphen,57250,50.915322,8.098414
05970036,Nordrhein-Westfalen,NW,Neunkirchen,57290,50.787894,7.993355
05970040,Nordrhein-Westfalen,NW,Siegen,57072,50.874559,8.024625
05970044,Nordrhein-Westfalen,NW,Wilnsdorf,57234,50.815392,8.103838
05974004,Nordrhein-Westfalen,NW,Anröchte,59609,51.561271,8.327462
05974008,Nordrhein-Westfalen,NW,Bad Sassendorf,59505,51.585642,8.164329
05974012,Nordrhein-Westfalen,NW,Ense,59469,51.503923,7.959552
05974016,Nordrhein-Westfalen,NW,Erwitte,59597,51.611473,8.336195
05974020,Nordrhein-Westfalen,NW,Geseke,59590,51.640122,8.508216
05974024,Nordrhein-Westfalen,NW,Lippetal,59510,51.656454,8.143621
05974028,Nordrhein-Westfalen,NW,Lippstadt,59555,51.674054,8.346206
05974032,Nordrhein-Westfalen,NW,Möhnesee,59519,51.497716,8.131657
05974036,Nordrhein-Westfalen,NW,Rüthen,59602,51.491486,8.431127
05974040,Nordrhein-Westfalen,NW,Soest,59494,51.572543,8.106308
05974044,Nordrhein-Westfalen,NW,Warstein,59581,51.442787,8.353834
05974048,Nordrhein-Westfalen,NW,Welver,59514,51.618557,7.957742
05974052,Nordrhein-Westfalen,NW,Werl,59457,51.553012,7.914536
05974056,Nordrhein-Westfalen,NW,Wickede (Ruhr),58739,51.49641,7.870363
05978004,Nordrhein-Westfalen,NW,Bergkamen,59192,51.615888,7.643344
05978008,Nordrhein-Westfalen,NW,Bönen,59199,51.597952,7.763346
05978012,Nordrhein-Westfalen,NW,Fröndenberg/Ruhr,58730,51.473212,7.767252
05978016,Nordrhein-Westfalen,NW,Holzwickede,59439,51.502798,7.617843
05978020,Nordrhein-Westfalen,NW,Kamen,59174,51.592335,7.662404
05978024,Nordrhein-Westfalen,NW,Lünen,44532,51.614327,7.523533
05978028,Nordrhein-Westfalen,NW,Schwerte an der Ruhr,58239,51.441141,7.568982
05978032,Nordrhein-Westfalen,NW,Selm,59379,51.70035,7.468573
05978036,Nordrhein-Westfalen,NW,Unna,59423,51.534878,7.689932
05978040,Nordrhein-Westfalen,NW,Werne,59368,51.663179,7.635119
06411000,Hessen,HE,Darmstadt,64283,49.872238,8.653838
06412000,Hessen,HE,Frankfurt am Main,60311,50.11088,8.682433
06413000,Hessen,HE,Offenbach am Main,63065,50.105567,8.764442
06414000,Hessen,HE,Wiesbaden,65183,50.081698,8.239138
06431001,Hessen,HE,Abtsteinach,69518,49.544051,8.786237
06431002,Hessen,HE,Bensheim,64625,49.680002,8.622171
